Customer Number,Item Number,year_month,quarter,region_name,sales,Qty Shipped,COGS,gross_profit,Gross Margin,cost_per_unit
2,1741160,2021-02,2021Q1,North,1990.8,42,546,1444.8,72.57,47.4
2,1741160,2021-02,2021Q1,South,948.0,20,296,652.0,68.78,47.4
2,1741160,2021-03,2021Q1,East,4171.2,88,1042,3129.2,75.02,47.4
2,1741160,2021-03,2021Q1,South,1990.8,42,514,1476.8,74.18,47.4
2,1741160,2021-03,2021Q1,West,1990.8,42,416,1574.8,79.1,47.4
2,1741160,2021-04,2021Q2,North,7963.2,168,1975,5988.2,75.2,47.4
2,1741160,2021-04,2021Q2,South,1990.8,42,694,1296.8,65.14,47.4
2,1741160,2021-05,2021Q2,East,3981.6,84,973,3008.6,75.56,47.4
2,1741160,2021-05,2021Q2,North,2464.8,52,582,1882.8,76.39,47.400000000000006
2,1741160,2021-05,2021Q2,South,3981.6,84,1266,2715.6,68.2,47.4
2,1741160,2021-06,2021Q2,East,2066.4,42,528,1538.4,74.45,49.2
2,1741160,2021-06,2021Q2,South,5608.8,114,1376,4232.8,75.47,49.2
2,1741160,2021-06,2021Q2,West,6123.6,126,1995,4128.6,67.42,48.6
2,1741160,2021-07,2021Q3,East,8265.6,168,1972,6293.6,76.14,49.2
2,1741160,2021-07,2021Q3,South,3050.4,62,965,2085.4,68.36,49.2
2,1741160,2021-08,2021Q3,East,1869.6,38,557,1312.6,70.21,49.199999999999996
2,1741160,2021-08,2021Q3,North,3345.6,68,763,2582.6,77.19,49.199999999999996
2,1741160,2021-08,2021Q3,South,5904.0,120,1821,4083.0,69.16,49.2
2,1741160,2021-08,2021Q3,West,885.6,18,257,628.6,70.98,49.2
2,1741160,2021-09,2021Q3,East,2066.4,42,648,1418.4,68.64,49.2
2,1741160,2021-09,2021Q3,South,3788.4,77,1071,2717.4,71.73,49.2
2,1741160,2021-10,2021Q4,East,2066.4,42,468,1598.4,77.35,49.2
2,1741160,2021-10,2021Q4,South,4132.8,84,1344,2788.8,67.48,49.2
2,1741160,2021-10,2021Q4,West,4132.8,84,1224,2908.8,70.38,49.2
2,1741160,2021-11,2021Q4,South,984.0,20,341,643.0,65.35,49.2
2,1741160,2021-11,2021Q4,West,7675.200000000001,156,1844,5831.200000000001,75.97,49.2
2,1741160,2021-12,2021Q4,West,4132.8,84,1192,2940.8,71.16,49.2
2,1741160,2022-01,2022Q1,East,1574.4,32,407,1167.4,74.15,49.2
2,1741160,2022-01,2022Q1,South,3936.0,80,1079,2857.0,72.59,49.2
2,1741160,2022-01,2022Q1,West,295.2,6,65,230.2,77.98,49.199999999999996
2,1741160,2022-02,2022Q1,East,3502.7999999999997,70,790,2712.7999999999997,77.45,50.04
2,1741160,2022-02,2022Q1,North,820.8,16,248,572.8,69.79,51.3
2,1741160,2022-02,2022Q1,West,2667.6,52,832,1835.6,68.81,51.3
2,1741160,2022-03,2022Q1,East,5335.2,104,1687,3648.2,68.38,51.3
2,1741160,2022-03,2022Q1,South,3078.0,60,957,2121.0,68.91,51.3
2,1741160,2022-03,2022Q1,West,1026.0,20,248,778.0,75.83,51.3
2,1741160,2022-04,2022Q2,East,6463.799999999999,126,1755,4708.799999999999,72.85,51.3
2,1741160,2022-04,2022Q2,South,1026.0,20,217,809.0,78.85,51.3
2,1741160,2022-04,2022Q2,West,2154.6,42,653,1501.6,69.69,51.3
2,1741160,2022-05,2022Q2,East,5335.2,104,1648,3687.2,69.11,51.3
2,1741160,2022-05,2022Q2,North,1539.0,30,331,1208.0,78.49,51.3
2,1741160,2022-05,2022Q2,West,1026.0,20,317,709.0,69.1,51.3
2,1741160,2022-06,2022Q2,East,4001.4,78,1299,2702.4,67.54,51.300000000000004
2,1741160,2022-06,2022Q2,North,2257.2,44,608,1649.1999999999996,73.06,51.3
2,1741160,2022-06,2022Q2,West,2565.0,50,775,1790.0,69.79,51.3
2,1741160,2022-07,2022Q3,East,1231.2,24,269,962.2,78.15,51.300000000000004
2,1741160,2022-07,2022Q3,North,5232.6,102,1313,3919.6,74.91,51.300000000000004
2,1741160,2022-07,2022Q3,South,2154.6,42,563,1591.6,73.87,51.3
2,1741160,2022-07,2022Q3,West,3078.0,60,860,2218.0,72.06,51.3
2,1741400,2021-02,2021Q1,East,341.28,6,109,232.28,68.06,56.879999999999995
2,1741400,2021-02,2021Q1,South,284.4,5,84,200.4,70.46,56.879999999999995
2,1741400,2021-02,2021Q1,West,227.52,4,46,181.52,79.78,56.88
2,1741400,2021-03,2021Q1,South,227.52,4,75,152.52,67.04,56.88
2,1741400,2021-04,2021Q2,North,170.64,3,55,115.64,67.77,56.879999999999995
2,1741400,2021-04,2021Q2,West,398.16,7,112,286.16,71.87,56.88
2,1741400,2021-05,2021Q2,East,284.4,5,81,203.4,71.52,56.879999999999995
2,1741400,2021-05,2021Q2,North,796.3199999999999,14,270,526.32,66.09,56.879999999999995
2,1741400,2021-05,2021Q2,West,227.52,4,75,152.52,67.04,56.88
2,1741400,2021-06,2021Q2,East,341.28,6,88,253.28,74.21,56.879999999999995
2,1741400,2021-06,2021Q2,North,472.32,8,147,325.32,68.88,59.04
2,1741400,2021-06,2021Q2,West,472.32,8,106,366.32,77.56,59.04
2,1741400,2021-07,2021Q3,North,354.24,6,91,263.24,74.31,59.04
2,1741400,2021-07,2021Q3,South,236.16,4,81,155.16,65.7,59.04
2,1741400,2021-08,2021Q3,East,472.32,8,102,370.32,78.4,59.04
2,1741400,2021-08,2021Q3,North,472.32,8,135,337.32,71.42,59.04
2,1741400,2021-08,2021Q3,South,708.48,12,231,477.48,67.39,59.04
2,1741400,2021-09,2021Q3,North,472.32,8,131,341.32,72.26,59.04
2,1741400,2021-10,2021Q4,East,236.16,4,76,160.16,67.82,59.04
2,1741400,2021-10,2021Q4,South,236.16,4,80,156.16,66.12,59.04
2,1741400,2021-11,2021Q4,East,354.24,6,95,259.24,73.18,59.04
2,1741400,2021-12,2021Q4,North,177.12,3,36,141.12,79.67,59.04
2,1741400,2021-12,2021Q4,West,590.4,10,131,459.4,77.81,59.04
2,1741400,2022-01,2022Q1,North,944.64,16,233,711.64,75.33,59.04
2,1741400,2022-02,2022Q1,North,123.12,2,39,84.12,68.32,61.56
2,1741400,2022-03,2022Q1,East,246.24,4,66,180.24,73.2,61.56
2,1741400,2022-03,2022Q1,South,861.84,14,206,655.84,76.1,61.56
2,1741400,2022-04,2022Q2,North,738.72,12,198,540.72,73.2,61.56
2,1741400,2022-04,2022Q2,South,492.48,8,128,364.48,74.01,61.56
2,1741400,2022-05,2022Q2,North,369.36,6,87,282.36,76.45,61.56
2,1741400,2022-05,2022Q2,South,246.24,4,67,179.24,72.79,61.56
2,1741400,2022-06,2022Q2,East,369.36,6,122,247.36,66.97,61.56
2,1741400,2022-06,2022Q2,North,492.48,8,137,355.48,72.18,61.56
2,1741400,2022-06,2022Q2,South,492.48,8,141,351.48,71.37,61.56
2,1741400,2022-07,2022Q3,East,738.72,12,211,527.72,71.44,61.56
2,1741400,2022-07,2022Q3,South,615.6,10,183,432.6,70.27,61.56
2,1741880,2021-01,2021Q1,East,758.4,10,172,586.4,77.32,75.84
2,1741880,2021-01,2021Q1,South,1137.6,15,394,743.5999999999998,65.37,75.83999999999999
2,1741880,2021-02,2021Q1,East,303.36,4,100,203.36,67.04,75.84
2,1741880,2021-02,2021Q1,North,379.2,5,87,292.2,77.06,75.84
2,1741880,2021-02,2021Q1,West,758.4,10,186,572.4,75.47,75.84
2,1741880,2021-03,2021Q1,West,3185.28,42,879,2306.28,72.4,75.84
2,1741880,2021-04,2021Q2,North,1516.8,20,350,1166.8,76.93,75.84
2,1741880,2021-04,2021Q2,West,455.04,6,145,310.04,68.13,75.84
2,1741880,2021-05,2021Q2,East,758.4,10,249,509.4,67.17,75.84
2,1741880,2021-05,2021Q2,North,910.08,12,208,702.08,77.14,75.84
2,1741880,2021-05,2021Q2,South,758.4,10,183,575.4,75.87,75.84
2,1741880,2021-06,2021Q2,East,787.2,10,230,557.2,70.78,78.72
2,1741880,2021-06,2021Q2,South,2490.24,32,628,1862.24,74.78,77.82
2,1741880,2021-06,2021Q2,West,472.32,6,160,312.32,66.12,78.72
2,1741880,2021-07,2021Q3,East,472.32,6,138,334.32,70.78,78.72
2,1741880,2021-07,2021Q3,South,393.6,5,125,268.6,68.24,78.72
2,1741880,2021-07,2021Q3,West,1180.8000000000002,15,349,831.8000000000001,70.44,78.72000000000001
2,1741880,2021-08,2021Q3,East,2046.72,26,637,1409.72,68.88,78.72
2,1741880,2021-08,2021Q3,North,787.2,10,209,578.2,73.45,78.72
2,1741880,2021-08,2021Q3,South,472.32,6,100,372.32,78.83,78.72
2,1741880,2021-08,2021Q3,West,472.32,6,122,350.32,74.17,78.72
2,1741880,2021-09,2021Q3,North,472.32,6,144,328.32,69.51,78.72
2,1741880,2021-09,2021Q3,West,472.32,6,112,360.32,76.29,78.72
2,1741880,2021-10,2021Q4,East,472.32,6,127,345.32,73.11,78.72
2,1741880,2021-10,2021Q4,North,472.32,6,112,360.32,76.29,78.72
2,1741880,2021-10,2021Q4,West,944.64,12,223,721.64,76.39,78.72
2,1741880,2021-11,2021Q4,East,472.32,6,164,308.32,65.28,78.72
2,1741880,2021-11,2021Q4,North,944.64,12,295,649.64,68.77,78.72
2,1741880,2021-11,2021Q4,West,472.32,6,110,362.32,76.71,78.72
2,1741880,2021-12,2021Q4,North,1259.52,16,382,877.52,69.67,78.72
2,1741880,2022-02,2022Q1,North,328.32,4,78,250.32,76.24,82.08
2,1741880,2022-02,2022Q1,South,2462.3999999999996,30,684,1778.3999999999999,72.22,82.07999999999998
2,1741880,2022-03,2022Q1,North,1477.44,18,391,1086.44,73.54,82.08
2,1741880,2022-03,2022Q1,South,1395.3600000000001,17,427,968.36,69.4,82.08000000000001
2,1741880,2022-04,2022Q2,South,492.48,6,116,376.48,76.45,82.08
2,1741880,2022-04,2022Q2,West,3447.36,42,1044,2403.36,69.72,82.08
2,1741880,2022-05,2022Q2,North,492.48,6,134,358.48,72.79,82.08
2,1741880,2022-05,2022Q2,South,3447.36,42,972,2475.36,71.8,82.08
2,1741880,2022-06,2022Q2,East,3447.36,42,714,2733.36,79.29,82.08
2,1741880,2022-07,2022Q3,South,3447.36,42,907,2540.36,73.69,82.08
2,1741880,2022-07,2022Q3,West,164.16,2,42,122.16,74.42,82.08
2,1742122,2021-07,2021Q3,North,177.12,2,49,128.12,72.34,88.56
2,1742122,2021-10,2021Q4,South,177.12,2,56,121.12,68.38,88.56
2,1742122,2021-10,2021Q4,West,354.24,4,107,247.24,69.79,88.56
2,1742122,2021-11,2021Q4,North,2391.12,27,651,1740.12,72.77,88.56
2,1742122,2021-11,2021Q4,West,265.68,3,81,184.68,69.51,88.56
2,1742122,2021-12,2021Q4,South,88.56,1,19,69.56,78.55,88.56
2,1742122,2021-12,2021Q4,West,177.12,2,61,116.12,65.56,88.56
2,1742122,2022-01,2022Q1,South,88.56,1,22,66.56,75.16,88.56
2,1742122,2022-02,2022Q1,East,542.7,6,115,427.7000000000001,78.81,90.45
2,1742122,2022-03,2022Q1,East,738.72,8,209,529.72,71.71,92.34
2,1742122,2022-05,2022Q2,West,92.34,1,23,69.34,75.09,92.34
2,1742122,2022-07,2022Q3,South,184.68,2,47,137.68,74.55,92.34
2,1742362,2021-01,2021Q1,South,189.6,2,43,146.6,77.32,94.8
2,1742362,2021-10,2021Q4,North,196.8,2,51,145.8,74.09,98.4
2,1742362,2021-11,2021Q4,North,196.8,2,59,137.8,70.02,98.4
2,1746540,2021-02,2021Q1,South,198.8,40,61,137.8,69.32,4.970000000000001
2,1746580,2021-01,2021Q1,East,86.16,12,22,64.16,74.47,7.18
2,1746580,2021-06,2021Q2,North,86.16,12,22,64.16,74.47,7.18
2,1746620,2021-01,2021Q1,West,112.68,12,35,77.68,68.94,9.39
2,1746710,2021-01,2021Q1,West,114.96,8,25,89.96,78.25,14.37
2,1746710,2022-05,2022Q2,East,114.96,8,30,84.96,73.9,14.37
2,1746790,2021-07,2021Q3,North,75.16,4,15,60.16,80.04,18.79
2,1746790,2021-07,2021Q3,South,75.16,4,22,53.16,70.73,18.79
2,1746790,2021-08,2021Q3,East,75.16,4,19,56.16,74.72,18.79
2,1746790,2021-12,2021Q4,North,75.16,4,25,50.16,66.74,18.79
2,1746790,2022-06,2022Q2,North,75.16,4,19,56.16,74.72,18.79
2,1746930,2021-01,2021Q1,East,106.08,4,31,75.08,70.78,26.52
2,1746930,2021-10,2021Q4,North,106.08,4,28,78.08,73.6,26.52
2,1746930,2021-10,2021Q4,South,212.16,8,74,138.16,65.12,26.52
2,1746930,2022-03,2022Q1,North,106.08,4,24,82.08,77.38,26.52
2,1747010,2021-01,2021Q1,East,123.76,4,27,96.76,78.18,30.94
2,1747010,2021-02,2021Q1,North,247.52,8,66,181.52,73.34,30.94
2,1747010,2021-06,2021Q2,North,247.52,8,73,174.52,70.51,30.94
2,1747010,2021-07,2021Q3,North,123.76,4,35,88.76,71.72,30.94
2,1747010,2021-11,2021Q4,South,123.76,4,26,97.76,78.99,30.94
2,1747010,2022-02,2022Q1,North,123.76,4,38,85.76,69.3,30.94
2,1747010,2022-05,2022Q2,West,123.76,4,31,92.76,74.95,30.94
2,1747090,2021-03,2021Q1,East,141.44,4,40,101.44,71.72,35.36
2,1747090,2021-07,2021Q3,East,141.44,4,46,95.44,67.48,35.36
2,1747090,2021-11,2021Q4,South,141.44,4,32,109.44,77.38,35.36
2,1747170,2021-05,2021Q2,East,79.56,2,18,61.56,77.38,39.78
2,1747170,2021-06,2021Q2,South,79.56,2,18,61.56,77.38,39.78
2,1747170,2021-06,2021Q2,West,159.12,4,40,119.12,74.86,39.78
2,1747170,2021-07,2021Q3,North,79.56,2,22,57.56,72.35,39.78
2,1747170,2021-07,2021Q3,West,79.56,2,22,57.56,72.35,39.78
2,1747170,2021-08,2021Q3,North,79.56,2,27,52.56,66.06,39.78
2,1747170,2021-10,2021Q4,West,79.56,2,21,58.56,73.6,39.78
2,1747170,2021-11,2021Q4,East,79.56,2,22,57.56,72.35,39.78
2,1747170,2022-07,2022Q3,North,79.56,2,19,60.56,76.12,39.78
2,1747170,2022-07,2022Q3,West,79.56,2,20,59.56,74.86,39.78
2,1747410,2021-02,2021Q1,East,318.24,6,107,211.24,66.38,53.04
2,1747410,2021-02,2021Q1,North,318.24,6,95,223.24,70.15,53.04
2,1747410,2021-03,2021Q1,North,318.24,6,90,228.24,71.72,53.04
2,1747410,2021-04,2021Q2,East,212.16,4,42,170.16,80.2,53.04
2,1747410,2021-05,2021Q2,East,530.4,10,135,395.4,74.55,53.04
2,1747410,2021-05,2021Q2,North,106.08,2,26,80.08,75.49,53.04
2,1747410,2021-05,2021Q2,South,424.32,8,142,282.32,66.53,53.04
2,1747410,2021-06,2021Q2,North,424.32,8,139,285.32,67.24,53.04
2,1747410,2021-06,2021Q2,South,424.32,8,138,286.32,67.48,53.04
2,1747410,2021-06,2021Q2,West,530.4,10,136,394.4,74.36,53.04
2,1747410,2021-07,2021Q3,East,318.24,6,69,249.24,78.32,53.04
2,1747410,2021-07,2021Q3,North,636.48,12,155,481.48,75.65,53.04
2,1747410,2021-08,2021Q3,East,212.16,4,50,162.16,76.43,53.04
2,1747410,2021-08,2021Q3,North,318.24,6,75,243.24,76.43,53.04
2,1747410,2021-08,2021Q3,South,424.32,8,94,330.32,77.85,53.04
2,1747410,2021-11,2021Q4,East,424.32,8,86,338.32,79.73,53.04
2,1747410,2021-11,2021Q4,South,212.16,4,70,142.16,67.01,53.04
2,1747410,2021-12,2021Q4,West,212.16,4,68,144.16,67.95,53.04
2,1747410,2022-04,2022Q2,East,318.24,6,97,221.24,69.52,53.04
2,1747410,2022-06,2022Q2,South,318.24,6,104,214.24,67.32,53.04
2,1747410,2022-06,2022Q2,West,318.24,6,100,218.24,68.58,53.04
2,1747410,2022-07,2022Q3,North,318.24,6,74,244.24,76.75,53.04
2,1747410,2022-07,2022Q3,South,318.24,6,79,239.24,75.18,53.04
2,1747650,2021-01,2021Q1,South,530.4,8,143,387.4,73.04,66.3
2,1747650,2021-03,2021Q1,South,132.6,2,40,92.6,69.83,66.3
2,1747650,2021-03,2021Q1,West,132.6,2,43,89.6,67.57,66.3
2,1747650,2021-04,2021Q2,East,132.6,2,30,102.6,77.38,66.3
2,1747650,2021-04,2021Q2,West,397.8,6,88,309.8,77.88,66.3
2,1747650,2021-05,2021Q2,South,132.6,2,29,103.6,78.13,66.3
2,1747650,2021-06,2021Q2,East,397.8,6,97,300.8,75.62,66.3
2,1747650,2021-06,2021Q2,North,265.2,4,73,192.2,72.47,66.3
2,1747650,2021-08,2021Q3,East,265.2,4,57,208.2,78.51,66.3
2,1747650,2021-08,2021Q3,South,132.6,2,41,91.6,69.08,66.3
2,1747650,2021-10,2021Q4,North,198.9,3,44,154.9,77.88,66.3
2,1747650,2021-11,2021Q4,South,132.6,2,43,89.6,67.57,66.3
2,1747650,2021-11,2021Q4,West,265.2,4,81,184.2,69.46,66.3
2,1747650,2022-01,2022Q1,South,132.6,2,44,88.6,66.82,66.3
2,1747650,2022-03,2022Q1,East,397.8,6,91,306.8,77.12,66.3
2,1747650,2022-03,2022Q1,South,132.6,2,32,100.6,75.87,66.3
2,1747650,2022-06,2022Q2,South,530.4,8,167,363.4,68.51,66.3
2,1747650,2022-07,2022Q3,North,132.6,2,29,103.6,78.13,66.3
2,1747650,2022-07,2022Q3,South,265.2,4,64,201.2,75.87,66.3
2,1748370,2022-01,2022Q1,West,106.08,1,27,79.08,74.55,106.08
2,1748370,2022-06,2022Q2,East,1060.8,10,325,735.8,69.36,106.08
2,1748370,2022-06,2022Q2,South,106.08,1,31,75.08,70.78,106.08
2,1748370,2022-06,2022Q2,West,424.32,4,135,289.32,68.18,106.08
2,1750298,2021-09,2021Q3,South,73.8,36,23,50.8,68.83,2.05
2,1750298,2022-04,2022Q2,North,77.04,36,17,60.040000000000006,77.93,2.14
2,1750338,2021-01,2021Q1,South,142.4,40,41,101.4,71.21,3.56
2,1750338,2021-02,2021Q1,West,71.2,20,24,47.2,66.29,3.56
2,1750338,2021-04,2021Q2,South,71.2,20,21,50.2,70.51,3.56
2,1750338,2021-06,2021Q2,West,73.8,20,17,56.8,76.96,3.69
2,1750338,2021-08,2021Q3,West,73.8,20,19,54.8,74.25,3.69
2,1750338,2021-11,2021Q4,East,73.8,20,15,58.8,79.67,3.69
2,1750338,2021-12,2021Q4,South,73.8,20,15,58.8,79.67,3.69
2,1750338,2022-06,2022Q2,South,77.0,20,24,53.0,68.83,3.85
2,1750378,2021-01,2021Q1,North,61.68,12,19,42.68,69.2,5.14
2,1750378,2021-03,2021Q1,West,61.68,12,19,42.68,69.2,5.14
2,1750378,2021-04,2021Q2,South,61.68,12,12,49.68,80.54,5.14
2,1750378,2021-06,2021Q2,East,63.96,12,20,43.96,68.73,5.33
2,1750378,2021-06,2021Q2,South,127.92,24,41,86.92,67.95,5.33
2,1750378,2021-08,2021Q3,North,63.96,12,17,46.96,73.42,5.33
2,1750378,2021-09,2021Q3,West,63.96,12,14,49.96,78.11,5.33
2,1750378,2021-11,2021Q4,West,63.96,12,22,41.96,65.6,5.33
2,1750378,2022-04,2022Q2,North,66.72,12,20,46.72,70.02,5.56
2,1750378,2022-06,2022Q2,South,66.72,12,16,50.72,76.02,5.56
2,1750378,2022-07,2022Q3,East,66.72,12,19,47.72,71.52,5.56
2,1750418,2021-05,2021Q2,North,80.64,12,27,53.64,66.52,6.72
2,1750418,2021-06,2021Q2,West,83.64,12,26,57.64,68.91,6.97
2,1750418,2021-07,2021Q3,South,83.64,12,17,66.64,79.67,6.97
2,1750418,2021-08,2021Q3,North,83.64,12,26,57.64,68.91,6.97
2,1750418,2021-10,2021Q4,East,83.64,12,17,66.64,79.67,6.97
2,1750418,2022-01,2022Q1,West,83.64,12,26,57.64,68.91,6.97
2,1750418,2022-02,2022Q1,North,87.24,12,27,60.24,69.05,7.27
2,1750418,2022-03,2022Q1,East,87.24,12,28,59.24,67.9,7.27
2,1750418,2022-04,2022Q2,North,87.24,12,30,57.24,65.61,7.27
2,1750418,2022-06,2022Q2,West,87.24,12,18,69.24,79.37,7.27
2,1750458,2021-06,2021Q2,North,68.88,8,18,50.88,73.87,8.61
2,1750458,2021-08,2021Q3,West,68.88,8,18,50.88,73.87,8.61
2,1750458,2021-11,2021Q4,East,68.88,8,23,45.88,66.61,8.61
2,1750458,2022-04,2022Q2,East,71.84,8,17,54.84,76.34,8.98
2,1750458,2022-05,2022Q2,East,71.84,8,21,50.84,70.77,8.98
2,1750688,2021-02,2021Q1,East,164.32,16,50,114.32,69.57,10.27
2,1750688,2021-02,2021Q1,North,164.32,16,36,128.32,78.09,10.27
2,1750688,2021-06,2021Q2,West,170.56,16,56,114.56,67.17,10.66
2,1750688,2021-07,2021Q3,West,85.28,8,23,62.28,73.03,10.66
2,1750688,2021-08,2021Q3,East,170.56,16,54,116.56,68.34,10.66
2,1750688,2021-08,2021Q3,South,85.28,8,27,58.28,68.34,10.66
2,1750688,2021-08,2021Q3,West,85.28,8,17,68.28,80.07,10.66
2,1750688,2021-10,2021Q4,South,170.56,16,41,129.56,75.96,10.66
2,1750688,2022-01,2022Q1,North,85.28,8,21,64.28,75.38,10.66
2,1750688,2022-01,2022Q1,South,85.28,8,18,67.28,78.89,10.66
2,1750688,2022-01,2022Q1,West,170.56,16,43,127.56,74.79,10.66
2,1750688,2022-03,2022Q1,North,88.96,8,22,66.96,75.27,11.12
2,1750688,2022-04,2022Q2,East,177.92,16,59,118.92,66.84,11.12
2,1750688,2022-05,2022Q2,South,88.96,8,27,61.96,69.65,11.12
2,1750688,2022-06,2022Q2,East,177.92,16,52,125.92,70.77,11.12
2,1750688,2022-06,2022Q2,South,88.96,8,20,68.96,77.52,11.12
2,1750688,2022-07,2022Q3,West,177.92,16,51,126.92,71.34,11.12
2,1750723,2021-01,2021Q1,West,53.72,4,13,40.72,75.8,13.43
2,1750723,2021-02,2021Q1,South,161.16,12,40,121.16,75.18,13.43
2,1750723,2021-04,2021Q2,North,53.72,4,16,37.72,70.22,13.43
2,1750723,2021-05,2021Q2,North,214.88,16,66,148.88,69.29,13.43
2,1750723,2021-06,2021Q2,East,111.52,8,38,73.52,65.93,13.94
2,1750723,2021-07,2021Q3,West,167.28,12,52,115.28,68.91,13.94
2,1750723,2021-08,2021Q3,West,55.76,4,14,41.76,74.89,13.94
2,1750723,2021-09,2021Q3,East,111.52,8,31,80.52,72.2,13.94
2,1750723,2021-09,2021Q3,West,55.76,4,13,42.76,76.69,13.94
2,1750723,2021-11,2021Q4,East,55.76,4,14,41.76,74.89,13.94
2,1750723,2021-11,2021Q4,South,55.76,4,12,43.76,78.48,13.94
2,1750723,2022-01,2022Q1,South,111.52,8,36,75.52,67.72,13.94
2,1750723,2022-02,2022Q1,North,116.32,8,31,85.32,73.35,14.54
2,1750723,2022-04,2022Q2,South,116.32,8,37,79.32,68.19,14.54
2,1750723,2022-05,2022Q2,North,174.48,12,38,136.48,78.22,14.54
2,1750723,2022-06,2022Q2,West,116.32,8,32,84.32,72.49,14.54
2,1750723,2022-07,2022Q3,West,232.64,16,61,171.64,73.78,14.54
2,1750758,2021-01,2021Q1,West,132.72,8,30,102.72,77.4,16.59
2,1750758,2021-02,2021Q1,South,132.72,8,40,92.72,69.86,16.59
2,1750758,2021-03,2021Q1,West,66.36,4,16,50.36,75.89,16.59
2,1750758,2021-05,2021Q2,South,199.07999999999998,12,63,136.07999999999998,68.35,16.59
2,1750758,2021-05,2021Q2,West,66.36,4,19,47.36,71.37,16.59
2,1750758,2021-06,2021Q2,South,66.36,4,20,46.36,69.86,16.59
2,1750758,2021-06,2021Q2,West,137.76,8,32,105.76,76.77,17.22
2,1750758,2021-08,2021Q3,East,137.76,8,27,110.76,80.4,17.22
2,1750758,2021-08,2021Q3,North,137.76,8,46,91.76,66.61,17.22
2,1750758,2021-09,2021Q3,East,137.76,8,30,107.76,78.22,17.22
2,1750758,2021-10,2021Q4,East,137.76,8,30,107.76,78.22,17.22
2,1750758,2021-10,2021Q4,North,137.76,8,37,100.76,73.14,17.22
2,1750758,2021-11,2021Q4,South,68.88,4,16,52.88,76.77,17.22
2,1750758,2022-01,2022Q1,East,137.76,8,47,90.76,65.88,17.22
2,1750758,2022-03,2022Q1,West,143.68,8,32,111.68,77.73,17.96
2,1750758,2022-04,2022Q2,North,215.52,12,59,156.52,72.62,17.96
2,1750758,2022-06,2022Q2,East,143.68,8,29,114.68,79.82,17.96
2,1750758,2022-07,2022Q3,North,143.68,8,31,112.68,78.42,17.96
2,1750790,2021-01,2021Q1,North,303.36,16,75,228.36,75.28,18.96
2,1750790,2021-01,2021Q1,South,75.84,4,24,51.84,68.35,18.96
2,1750790,2021-02,2021Q1,East,151.68,8,32,119.68,78.9,18.96
2,1750790,2021-02,2021Q1,South,303.36,16,77,226.36,74.62,18.96
2,1750790,2021-05,2021Q2,West,227.52,12,70,157.52,69.23,18.96
2,1750790,2021-07,2021Q3,South,236.16,12,62,174.16,73.75,19.68
2,1750790,2021-08,2021Q3,East,314.88,16,85,229.88,73.01,19.68
2,1750790,2021-08,2021Q3,West,236.16,12,55,181.16,76.71,19.68
2,1750790,2021-10,2021Q4,South,236.16,12,72,164.16,69.51,19.68
2,1750790,2021-11,2021Q4,East,157.44,8,53,104.44,66.34,19.68
2,1750790,2021-11,2021Q4,North,236.16,12,67,169.16,71.63,19.68
2,1750790,2021-11,2021Q4,South,157.44,8,50,107.44,68.24,19.68
2,1750790,2021-12,2021Q4,East,157.44,8,52,105.44,66.97,19.68
2,1750790,2022-02,2022Q1,East,164.16,8,37,127.16,77.46,20.52
2,1750790,2022-03,2022Q1,North,82.08,4,25,57.08,69.54,20.52
2,1750790,2022-04,2022Q2,North,246.24,12,63,183.24,74.42,20.52
2,1750790,2022-05,2022Q2,East,328.32,16,67,261.32,79.59,20.52
2,1750790,2022-05,2022Q2,West,246.24,12,77,169.24,68.73,20.52
2,1750790,2022-06,2022Q2,East,164.16,8,48,116.16,70.76,20.52
2,1750808,2021-01,2021Q1,West,707.8399999999999,32,177,530.8399999999999,74.99,22.119999999999997
2,1750808,2021-02,2021Q1,East,265.44,12,73,192.44,72.5,22.12
2,1750808,2021-02,2021Q1,South,176.96,8,52,124.96,70.61,22.12
2,1750808,2021-02,2021Q1,West,176.96,8,55,121.96,68.92,22.12
2,1750808,2021-04,2021Q2,East,2388.96,108,587,1801.96,75.43,22.12
2,1750808,2021-04,2021Q2,North,265.44,12,74,191.44,72.12,22.12
2,1750808,2021-06,2021Q2,East,1193.92,52,367,826.9200000000002,69.26,22.96
2,1750808,2021-07,2021Q3,South,826.56,36,224,602.56,72.9,22.959999999999997
2,1750808,2021-08,2021Q3,East,275.52,12,96,179.51999999999995,65.16,22.959999999999997
2,1750808,2021-08,2021Q3,South,734.72,32,205,529.72,72.1,22.96
2,1750808,2021-09,2021Q3,North,1285.76,56,295,990.76,77.06,22.96
2,1750808,2021-10,2021Q4,North,642.88,28,179,463.88,72.16,22.96
2,1750808,2021-10,2021Q4,South,367.36,16,73,294.36,80.13,22.96
2,1750808,2021-10,2021Q4,West,367.36,16,106,261.36,71.15,22.96
2,1750808,2021-11,2021Q4,North,367.36,16,74,293.36,79.86,22.96
2,1750808,2021-11,2021Q4,West,734.72,32,181,553.72,75.36,22.96
2,1750808,2021-12,2021Q4,East,1377.6,60,304,1073.6,77.93,22.959999999999997
2,1750808,2022-01,2022Q1,East,275.52,12,78,197.52,71.69,22.959999999999997
2,1750808,2022-02,2022Q1,North,287.28,12,79,208.28,72.5,23.939999999999998
2,1750808,2022-02,2022Q1,South,957.5999999999999,40,245,712.6,74.42,23.939999999999998
